Safenames Ltd.	Safenames Ltd. (AS60819)	114
Aruba S.p.A.	Toyota Motor Europe SA (AS31154)	7
Aruba S.p.A.	ASN-GIGENET (AS32181)	1
WebSupport s.r.o.	NETregator Kft. (AS44302)	1
tarhelypartner.hu	Rackforest Zrt. (AS62214)	1
dns23.hu	Host Europe GmbH (AS21499)	1
ininet.hu	Tarhely.Eu Szolgaltato Kft. (AS43359)	4
INTERNET CZ, a.s.	DSI DATA, a. s. (AS35328)	1
markmonitor.com	ATT-INTERNET4 (AS7018)	1
deninet.hu	abaton EDV-Dienstleistungs GmbH (AS42572)	2
CLOUDFLARENET	SOFTLAYER (AS36351)	1
domdom.net	Websas.hu Kft. (AS198281)	3
zalaszam.hu	ATW Internet Kft. (AS41075)	2
ip-projects.de	IP-Projects GmbH & Co. KG (AS48314)	1
cao.hu	Rackhost Zrt. (AS29278)	1
szbk.hu	University of Szeged (AS6711)	1
Cloud DNS Ltd	T-Mobile Czech Republic a.s. (AS5588)	3
SzerverPlex.hu KFT.	DASABO OU (AS214279)	1
INTERNET CZ, a.s.	WEDOS Internet, a.s. (AS197019)	1
webparadicsom.hu	SQUARESPACE (AS53831)	1
camelcom.hu	GOOGLE-CLOUD-PLATFORM (AS396982)	2
fortion.cz	Fortion Networks, s.r.o. (AS44984)	4
Akamai International B.V.	AMAZON-AES (AS14618)	2
Key-Systems GmbH	MICROSOFT-CORP-MSN-AS-BLOCK (AS8075)	1
AUTOMATTIC	Servergarden Kft. (AS47381)	1
whosting.eu	Hetzner Online GmbH (AS24940)	4
Rackforest Zrt.	IONOS SE (AS8560)	1
co.uk	EDNS (AS16686)	1
acwsbt.com	CLOUDFLARENET (AS13335)	2
smartmbse.hu	Tarhely.Eu Szolgaltato Kft. (AS43359)	2
betonpumpa.hu	Rackhost Zrt. (AS29278)	1
Aruba S.p.A.	Optimizely AB (AS30811)	1
DIGITALOCEAN-ASN	Scaleway S.a.s. (AS12876)	2
NSONE	NVIDIA-NET (AS11414)	1
HURRICANE	SECURITYSERVICES (AS12008)	1
eqnet.hu	ATW Internet Kft. (AS41075)	1
23VNet Kft.	Servergarden Kft. (AS47381)	7
Webglobe, a.s.	DIGITALOCEAN-ASN (AS14061)	1
perf1.com	SH.cz s.r.o. (AS39392)	1
Flashnet Kft	Rackforest Zrt. (AS62214)	1
info.hu	AMAZON-AES (AS14618)	1
Magyar Telekom Plc.	GOOGLE-CLOUD-PLATFORM (AS396982)	7
NUCDN	Tilaa B.V. (AS196752)	1
tycmo.hu	INTEGRITY Informatics Ltd. (AS28924)	1
Viacom Informatics Ltd.	ELIN.hu Informatikai Szolgaltato es Tanacsado Kft. (AS208154)	4
HURRICANE	Rackhost Zrt. (AS29278)	3
routing.net	Infomaniak Network SA (AS29222)	1
befree.sk	Contabo GmbH (AS51167)	1
habana.hu	WebSupport s.r.o. (AS51013)	1
interwarekft.hu	AMAZON-02 (AS16509)	1
register.eu	COLT Technology Services Group Limited (AS8220)	1
Scaleway S.a.s.	Hetzner Online GmbH (AS24940)	1
netim.net	InterNetX GmbH (AS15456)	1
netvalor.hu	AMAZON-02 (AS16509)	1
eolas.fr	FASTLY (AS54113)	1
neoserver.hu	Rackforest Zrt. (AS62214)	3
mordac.de	Rackforest Zrt. (AS62214)	2
holonameserver-1.it	Servergarden Kft. (AS47381)	1
hostmysite.ro	Livehosting Datacenter Srl (AS41635)	1
imprevo.com	Contabo GmbH (AS51167)	1
CLOUDFLARENET	Kamatera Inc (AS41436)	1
bajnok.hu	Magyar Telekom Plc. (AS5483)	2
dns24.hu	DV Info Informatikai kft. (AS197523)	4
example.com	Magyar Telekom Plc. (AS5483)	1
plural.hu	Aruba SAS (AS200185)	2
Hosting Ukraine LTD	Hetzner Online GmbH (AS24940)	1
ano.hu	Rackhost Zrt. (AS29278)	1
webgalaxy.hu	Viacom Informatics Ltd. (AS51275)	1
domeny.tv	DAWIS IT Sp. z o.o. (AS58334)	1
ees.hu	Magyar Telekom Plc. (AS5483)	1
secdns.eu	INTEGRITY Informatics Ltd. (AS28924)	6
busheviz.hu	Rackhost Zrt. (AS29278)	1
dotroll.com	NAMECHEAP-NET (AS22612)	3
provenwebconcepts.nl	Global-e ICT solutions B.V. (AS39591)	1
webgalaxy.hu	Rendszerinformatika Zrt. (AS206892)	2
perfectit.hu	SigmaNet Szolgaltato es Kereskedelm Ltd (AS42964)	1
CLOUDFLARENET	LEVEL3 (AS3356)	1
AMAZON-02	Beyond.pl sp. z o.o. (AS31229)	1
csakanoknek.hu	Rackforest Zrt. (AS62214)	2
imagmernok.hu	Datatrans Internet Ltd (AS24991)	2
t-online.hu	Contabo GmbH (AS51167)	2
jeney.hu	INTERNET CZ, a.s. (AS24806)	1
adminom.hu	Hetzner Online GmbH (AS24940)	1
SECURITYSERVICES	ODERLAND Webbhotell AB (AS44136)	3
vserveredi.org	LEVEL3 (AS3356)	2
webland.ch	Webland AG (AS25563)	1
3gteam.hu	Play (AS201019)	1
nightmares.hu	Magyar Telekom Plc. (AS5483)	2
Hydra Communications Ltd	Invitech ICT Services Kft. (AS12301)	2
co.uk	IONOS SE (AS8560)	1
za-domain.de	za-internet GmbH (AS30791)	3
zollner.de	Hetzner Online GmbH (AS24940)	1
Cyber_Folks S.A.	AMAZON-02 (AS16509)	1
AMAZON-02	TSG Interactive Services Limited (AS48536)	1
combell.net	Nameshield SAS (AS20756)	1
aegis.hu	Servergarden Kft. (AS47381)	2
iconomy.at	Innsbrucker Kommunalbetriebe AG (AS31510)	1
littlet.hu	Invitech ICT Services Kft. (AS12301)	1
hostingwerft.de	dogado GmbH (AS8648)	1
bride.hu	Rackhost Zrt. (AS29278)	1
CLOUDFLARENET	Veridyen Bilisim Teknolojileri Sanayi ve Ticaret Limited Sirketi (AS209853)	1
dacoda.com	CLOUDFLARENET (AS13335)	1
mediacenter.hu	Giganet Internet Szolgaltato Kft (AS42864)	1
glenisys.hu	Invitech ICT Services Kft. (AS12301)	1
dns24.hu	SATRO s.r.o. (AS31127)	1
Rackhost Zrt.	Hostinger International Limited (AS47583)	5
wfs.hu	Contabo GmbH (AS51167)	3
MICROSOFT-CORP-MSN-AS-BLOCK	Server Plan S.r.l. (AS52030)	1
aranyoldalak.hu	WebSupport s.r.o. (AS51013)	1
dihost.net	IONOS SE (AS8560)	1
loopia.se	ACTIVE 24, s.r.o. (AS25234)	1
Tarhely.Eu Szolgaltato Kft.	MEDIACENTER HUNGARY INFORMATIKAI SZOLGALTATO ES UZEMELTETO kft (AS44460)	4
SECURITYSERVICES	Vancis IP B.V. (AS15879)	1
dns24.hu	RouteLabel V.O.F. (AS198203)	1
Safenames Ltd.	CLOUDFLARENET (AS13335)	1
T-Mobile Austria GmbH	T-Mobile Austria GmbH (AS8412)	3
SECURITYSERVICES	GOOGLE (AS15169)	4
SECURITYSERVICES	Scalair SAS (AS206002)	1
Servergarden Kft.	RendszerNET Kft. (AS60071)	1
dotroll.com	Signet B.V. (AS20857)	1
skystoreenterprise.hu	RendszerNET Kft. (AS60071)	2
domainflotta.hu	4iG Telecommunications Holding Zrt (AS8990)	1
GANDI SAS	RENDER (AS397273)	1
dns23.hu	FASTLY (AS54113)	1
kertterv.hu	Rackhost Zrt. (AS29278)	1
Tarr Kft.	Rackhost Zrt. (AS29278)	1
Aruba S.p.A.	Naracom Kft. (AS25274)	1
recomp.hu	ATW Internet Kft. (AS41075)	1
Tarhely.Eu Szolgaltato Kft.	Viacom Informatics Ltd. (AS51275)	2
Dravanet Co Ltd.	Comnica Kft. (AS12594)	1
skok.cz	CASABLANCA INT a.s. (AS15685)	1
INTEGRITY Informatics Ltd.	Beyond.pl sp. z o.o. (AS31229)	1
u1research.hu	Contabo GmbH (AS51167)	1
cretaforce.gr	Hetzner Online GmbH (AS24940)	1
dn-s.nl	Uniserver Internet B.V. (AS31673)	1
nlg.hu	WHG Hosting Services Ltd (AS209341)	4
ngate.de	ecotel communication ag (AS12312)	1
teamartwork.com	GOOGLE-CLOUD-PLATFORM (AS396982)	1
sjn-ag.de	Host Europe GmbH (AS8972)	1
Cloud DNS Ltd	Scalaxy B.V. (AS58061)	2
dunakanyar.hu	Signet B.V. (AS20857)	1
glbns.com	GOOGLE (AS15169)	6
afterlife2.hu	OVH SAS (AS16276)	1
xtom.com	xTom GmbH (AS3214)	1
giganet.hu	Tarhely.Eu Szolgaltato Kft. (AS43359)	2
INTEGRITY Informatics Ltd.	UNIFIEDLAYER-AS-1 (AS46606)	4
ifleet.hu	One Hungary Ltd. (AS21334)	1
introdns.hu	Giganet Internet Szolgaltato Kft (AS42864)	4
w3host.hu	KIFU (Governmental Info Tech Development Agency) (AS1955)	1
markmonitor.com	CARLSONWAGONLITTRAVEL (AS63061)	1
jss.hu	Smarthost sp. z o.o. (AS39566)	1
rackforest.hu	23VNet Kft. (AS30836)	1
arva.hu	DIGI Tavkozlesi es Szolgaltato Kft. (AS20845)	2
ACTIVE 24, s.r.o.	T-Mobile Czech Republic a.s. (AS13036)	1
nevszerver.hu	Enix Ltd (AS52148)	1
pes.cz	VNET a.s. (AS29405)	1
ipcom GmbH	dogado GmbH (AS45012)	1
registrar-servers.com	Magyar Telekom Plc. (AS5483)	3
agfa.be	Agfa Gevaert NV (AS31612)	1
dnsszerviz.hu	NETWORK-SOLUTIONS-HOSTING (AS19871)	1
Soluciones Corporativas IP, SL	Soluciones Corporativas IP, SL (AS57910)	5
secdns.eu	Combell NV (AS34762)	1
jgr.hu	AMAZON-02 (AS16509)	1
namemaster.de	SpeedPartner GmbH (AS34225)	1
dns24.hu	EDIS GmbH (AS57169)	1
apartments.hu	Rackhost Zrt. (AS29278)	1
ringpublishing.net	AMAZON-02 (AS16509)	2
asdata.sk	skHosting.eu s.r.o. (AS201702)	2
terpola.hu	Rackforest Zrt. (AS62214)	5
dotroll.com	EszakNet Kft. (AS204168)	2
INTERNET CZ, a.s.	LIQUIDNETLTD1 (AS14555)	1
gransy.com	Vodafone Czech Republic a.s. (AS16019)	2
telekom.hu	Zalaszam Informatika Kft. (AS50031)	1
CLOUDFLARENET	GLOBALCOMPASS (AS22653)	1
Magyar Telekom Plc.	NAMECHEAP-NET (AS22612)	1
gia.ch	MICROSOFT-CORP-MSN-AS-BLOCK (AS8075)	1
tlh.ro	Cyber_Folks SRL (AS34358)	4
IONOS SE	Tarhely.Eu Szolgaltato Kft. (AS43359)	4
trustia.cz	MasterDC s.r.o. (AS24971)	2
uzletiangol.hu	Rackhost Zrt. (AS29278)	1
eurohosting.it	Retelit Digital Services S.p.A. (AS3302)	1
markmonitor.com	Ans Academy Limited (AS61323)	1
adattanya.hu	Rackforest Zrt. (AS62214)	2
tellum.hu	Rackforest Zrt. (AS62214)	2
pickup.hu	GO-DADDY-COM-LLC (AS398101)	1
storecle.com	Mittwald CM Service GmbH & Co. KG (AS15817)	1
prsn.hu	Servergarden Kft. (AS47381)	1
dotroll.com	Enix Ltd (AS52148)	5
Dravanet Co Ltd.	WLA Interservice Ltd. (AS33947)	1
dune.hu	ATW Internet Kft. (AS41075)	4
co.uk	Rackhost Zrt. (AS57095)	4
goldstory.hu	Rackforest Zrt. (AS62214)	1
Rackforest Zrt.	ViNetwork Kft. (AS208126)	1
jzt.hu	netcup GmbH (AS197540)	1
mobilx.hu	SQUARESPACE (AS53831)	1
s-tech.hu	ATW Internet Kft. (AS41075)	3
DIGICERT	COGECO-PEER1 (AS13768)	1
a1.net	AMAZON-02 (AS16509)	3
prs232.hu	ATW Internet Kft. (AS41075)	3
externet.hu	CETIN Hungary Zrt. (AS8448)	1
ATW Internet Kft.	Nexum Hungary Internet Service Provider Ltd. (AS20510)	3
arukereso.com	CASABLANCA INT a.s. (AS15685)	1
t-online.hu	Wix.com Ltd. (AS58182)	3
register.it	VSHosting s.r.o. (AS43541)	3
Atak Domain Bilgi Teknolojileri A.S.	Cizgi Telekomunikasyon Anonim Sirketi (AS34619)	1
bisping.de	Bisping & Bisping GmbH & Co KG (AS20686)	1
amenic.ch	NovaTrend Services GmbH (AS35206)	1
secdns.eu	MICROSOFT-CORP-MSN-AS-BLOCK (AS8075)	3
videogamer.hu	Rackhost Zrt. (AS29278)	1
checkdomain.de	Host Europe GmbH (AS8972)	1
processnet.hu	Tarhely.Eu Szolgaltato Kft. (AS43359)	2
secdns.eu	WEEBLY (AS27647)	3
NetActuate, Inc	CLOUDFLARENET (AS13335)	1
interway.ch	Iway AG (AS8758)	2
serverastra.com	ServerAstra Kft. (AS56322)	1
amenworld.com	GOOGLE-CLOUD-PLATFORM (AS396982)	1
boeing.net	AMAZON-02 (AS16509)	1
wwi.dk	Itm8 A/S (AS62319)	1
Flashnet Kft	Invitech ICT Services Kft. (AS12301)	1
nlg.hu	VSHosting s.r.o. (AS43541)	1
teccom.hu	INTEGRITY Informatics Ltd. (AS28924)	1
mediacenter.hu	Inclust System Ltd. (AS49857)	1
aeek.hu	KIFU (Governmental Info Tech Development Agency) (AS1955)	5
dtce.net	Equinix (EMEA) Acquisition Enterprises B.V. (AS15830)	2
netropolis.sk	SWAN, a.s. (AS5578)	3
meetme.hu	Rackhost Zrt. (AS29278)	1
hostnet.nl	Hoasted B.V. (AS205876)	1
insura.hu	Magyar Telekom Plc. (AS5483)	10
Cloud DNS Ltd	DIGI Tavkozlesi es Szolgaltato Kft. (AS20845)	2
marketinglite.sk	VNET a.s. (AS29405)	1
nextserver.hu	ELTENET ELTENET (AS2012)	1
Cloud DNS Ltd	Rendszerinformatika Zrt. (AS206892)	1
mediabank.ro	OVH SAS (AS16276)	1
Host Europe GmbH	Akamai Connected Cloud (AS63949)	1
CLOUDFLARENET	HostRoyale Technologies Pvt Ltd (AS133499)	1
OVH SAS	WebSupport s.r.o. (AS51013)	2
Aruba S.p.A.	ELIN.hu Informatikai Szolgaltato es Tanacsado Kft. (AS208154)	6
t-online.hu	INTERNET CZ, a.s. (AS24806)	3
IONOS SE	T-Systems International GmbH (AS34086)	3
unideb.hu	Magyar Telekom Plc. (AS5483)	1
almic.eu	Telia Eesti AS (AS3249)	1
heidelberg.com	dogado GmbH (AS47215)	1
gyumolcstarhely.hu	Rackhost Zrt. (AS210579)	1
ZONER a.s.	WebSupport s.r.o. (AS51013)	2
dns24.hu	PLAYIT-GG (AS400519)	1
ACTIVE 24, s.r.o.	dogado GmbH (AS8648)	1
cpst.hu	Contabo GmbH (AS51167)	4
co.hu	WebSupport s.r.o. (AS51013)	1
dns23.hu	SHARKTECH (AS46844)	1
home.pl	Netia SA (AS12741)	1
domainflotta.hu	RendszerNET Kft. (AS60071)	1
ns53.be	AMAZON-02 (AS16509)	1
YANDEX LLC	Contabo GmbH (AS51167)	1
Aruba S.p.A.	Ivanov Vitaliy Sergeevich (AS202656)	1
parktons.com	Gransy s.r.o. (AS60592)	2
megacp.com	SOFTLAYER (AS36351)	1
superdnsserver.net	SuperHosting.BG Ltd. (AS201200)	3
Invitech ICT Services Kft.	A2HOSTING (AS55293)	2
HostingBazis Beteti Tarsasag	SzerverPlex.hu KFT. (AS61998)	1
Key-Systems GmbH	Nessus GmbH (AS47692)	1
ipcom GmbH	Kodmyran AB (AS211551)	1
buddyns.com	Contabo GmbH (AS51167)	2
cpserver.net	netcup GmbH (AS197540)	3
synch.hu	Servergarden Kft. (AS47381)	2
a-m.hu	Fornax ZRt. (AS8294)	2
t-online.hu	ACCOR S.A. (AS212709)	1
ANEXIA Internetdienstleistungs GmbH	Invitech ICT Services Kft. (AS12301)	3
ticketmaster.com	ATT-INTERNET4 (AS7018)	1
dtank.hu	ZNET Telekom Zrt (AS57389)	2
deninet.hu	Sybell Informatika Kft (AS62449)	3
deninet.hu	velia.net Internetdienste GmbH (AS29066)	2
Aruba S.p.A.	WEBHOSTINGHOLDINGS (AS965)	1
i-net.hu	Rackforest Zrt. (AS62214)	1
medtronic.com	ASN-MEDTRONIC-1 (AS13684)	1
ipcom GmbH	WIIT AG (AS24961)	1
GANDI SAS	Contabo GmbH (AS51167)	1
boboti.nl	HostGhost B.V. (AS197395)	1
netsoft.ro	Hetzner Online GmbH (AS24940)	2
crossconceptdns.de	crossconcept GmbH (AS202784)	1
Magyar Posta Zrt	Rendszerinformatika Zrt. (AS206892)	1
evolutionet.hu	AUTOMATTIC (AS2635)	1
ferihegy.hu	Rackhost Zrt. (AS29278)	1
elin.hu	MasterDC s.r.o. (AS24971)	2
ahrt.hu	KIFU (Governmental Info Tech Development Agency) (AS1955)	1
hosterbox.com	SERVER-MANIA (AS55286)	1
MICROSOFT-CORP-MSN-AS-BLOCK	SH.cz s.r.o. (AS39392)	1
cweb.hu	AMAZON-02 (AS16509)	4
t-online.hu	UpCloud Ltd (AS202053)	1
webshark.hu	INTEGRITY Informatics Ltd. (AS28924)	2
rackforest.hu	OVH SAS (AS16276)	7
NUCDN	Inclust System Ltd. (AS49857)	1
AMAZON-02	Retelit Digital Services S.p.A. (AS3302)	2
smarthost.pl	Smarthost sp. z o.o. (AS39566)	4
datcon.sk	SWAN, a.s. (AS5578)	1
frei.net	Inline Internet Online Dienste GmbH (AS31147)	2
net-server.de	Net-Build GmbH (AS38927)	1
QUIC-CLOUD	netcup GmbH (AS197540)	1
foxconn.hu	One Hungary Ltd. (AS21334)	1
gamber.hu	WebSupport s.r.o. (AS51013)	1
Servergarden Kft.	ATW Internet Kft. (AS41075)	3
is-fun.net	Deutsche Telekom AG (AS3320)	3
INTEGRITY Informatics Ltd.	SEDO GmbH (AS47846)	3
edgroup.eu	INTERNET CZ, a.s. (AS24806)	1
nwe.de	PFALZKOM GmbH (AS21473)	1
dnsimple.com	ML-1432-54994 (AS54994)	1
Dravanet Co Ltd.	VNET a.s. (AS29405)	1
eurodns.biz	AMAZON-02 (AS16509)	2
verticalspin.hu	Contabo GmbH (AS51167)	1
dns23.hu	SzerverPlex.hu KFT. (AS61998)	5
next-it.hu	HKN GmbH (AS12676)	1
netstyle.ch	NTS workspace AG (AS15576)	1
bis.hu	Rackhost Zrt. (AS29278)	1
Rendszerinformatika Zrt.	INTEGRITY Informatics Ltd. (AS28924)	3
ns14.net	PlusServer GmbH (AS61157)	2
carpoon.hu	ATW Internet Kft. (AS41075)	1
KIFU (Governmental Info Tech Development Agency)	Magyar Telekom Plc. (AS5483)	5
PARISAT Tavkozlesi es Szolgaltato Korlatolt Felelossegu Tarsasag	Hetzner Online GmbH (AS24940)	3
ns25.de	Pixel X e.K. (AS60380)	3
UUNET	Hetzner Online GmbH (AS24940)	2
SECURITYSERVICES	NTT-DATA-2914 (AS2914)	1
dns24.hu	PR-TELECOM ZRt. (AS35311)	1
mijn.host	Voxility LLP (AS3223)	2
NETregator Kft.	OVH SAS (AS16276)	1
sitestar.hu	Contabo GmbH (AS51167)	1
megacp.com	Servergarden Kft. (AS47381)	2
acetelecom.hu	IPAX GmbH (AS44133)	1
web4ce.cz	Web4ce, s.r.o. (AS47317)	1
edag.de	Deutsche Telekom AG (AS3320)	1
Rackhost Zrt.	Park Naukowo-Technologiczny w Opolu Sp. z o.o. (AS203050)	1
c3.hu	WLA Interservice Ltd. (AS33947)	1
mkksz.hu	Servergarden Kft. (AS47381)	4
deninet.hu	Cloudflare London, LLC (AS209242)	4
INTEGRITY Informatics Ltd.	UK-2 Limited (AS13213)	1
GOOGLE	dogado GmbH (AS208582)	1
23VNet Kft.	Alpha Internet Limited (AS58051)	1
GANDI SAS	Invitech ICT Services Kft. (AS12301)	1
megacp.com	RendszerNET Kft. (AS60071)	1
webcode.hu	ATW Internet Kft. (AS41075)	4
htmm.hu	Rackforest Zrt. (AS62214)	3
gov.hu	Rendszerinformatika Zrt. (AS206892)	1
lemarit.de	WEDOS Internet, a.s. (AS197019)	2
sybell.hu	Akamai Connected Cloud (AS63949)	1
Rackforest Zrt.	Telehouse EAD (AS57344)	2
Rackforest Zrt.	Inter Cars S.A. (AS31431)	1
Rackhost Zrt.	ELIN.hu Informatikai Szolgaltato es Tanacsado Kft. (AS208154)	2
silverfrog.eu	Tarhely.Eu Szolgaltato Kft. (AS43359)	3
gearhost.com	MCECFIBER-A01 (AS394475)	1
Magyar Telekom Plc.	KIFU (Governmental Info Tech Development Agency) (AS1955)	1
pop-hannover.de	kyberio GmbH (AS24679)	1
zoneedit.com	Invitech ICT Services Kft. (AS12301)	1
biz.ht	Zetta Hosting Solutions LLC. (AS44476)	1
CLOUDFLARENET	MVPS LTD (AS202448)	1
SECURITYSERVICES	Server Plan S.r.l. (AS52030)	1
iptwins.com	Orange (AS3215)	1
host1.eu	S-NET Sp. z o.o. (AS42927)	2
mikrovps.hu	FASTER CZ spol. s r.o. (AS24641)	1
Cyber_Folks S.A.	CLOUDFLARENET (AS13335)	2
Tarhely.Eu Szolgaltato Kft.	Leaseweb Deutschland GmbH (AS28753)	2
narcoland.hu	Magyar Telekom Plc. (AS5483)	1
dotroll.com	MatraCOMP Kft. (AS41303)	1
CLOUDFLARENET	Krystal Hosting Ltd (AS12488)	1
genesys informatica srl	GOOGLE-CLOUD-PLATFORM (AS396982)	1
melius-group.hu	Aruba S.p.A. (AS31034)	1
dnsbackup.net	Akamai Connected Cloud (AS63949)	1
gnet.hu	ATW Internet Kft. (AS41075)	1
foc.hu	Dravanet Co Ltd. (AS197248)	2
lmco.com	LM-CORP (AS6075)	2
ns15.net	InterNetX GmbH (AS15456)	2
Tarr Kft.	AMAZON-02 (AS16509)	1
bsdempire.hu	Hetzner Online GmbH (AS24940)	2
hostdog.hu	Budapest University of Technology and Economics (AS2547)	1
Magyar Telekom Plc.	JWE S.a r.l. (AS34655)	1
mclx.hu	SigmaNet Szolgaltato es Kereskedelm Ltd (AS42964)	1
INTEGRITY Informatics Ltd.	Olah es Tarsa Kereskedelmi es Szolgaltato Kft (AS44945)	2
numex.hu	ZEN-ECN (AS21859)	1
megacp.com	DIGITALOCEAN-ASN (AS14061)	2
Rackforest Zrt.	INTERNET CZ, a.s. (AS24806)	4
combell.net	GOOGLE-CLOUD-PLATFORM (AS396982)	1
jzt.hu	Rendszerinformatika Zrt. (AS206892)	1
GOOGLE	BELNET (AS2611)	2
elin.hu	GOOGLE (AS15169)	1
Rackforest Zrt.	LeaseWeb Netherlands B.V. (AS60781)	2
domdom.net	UpCloud Ltd (AS202053)	1
xtnhost.ro	Ap Network Srl (AS49852)	9
inter.hu	Aruba SAS (AS200185)	1
geocom.hu	Dravanet Co Ltd. (AS197248)	5
WebSupport s.r.o.	VPS4You Kft. (AS47325)	1
mikrovps.hu	INTEGRITY Informatics Ltd. (AS28924)	3
1and1-dns.biz	CLOUDFLARENET (AS13335)	1
terracom.hu	Invitech ICT Services Kft. (AS12301)	3
NetActuate, Inc	1984 ehf (AS44925)	1
lisec.com	eww ag (AS21013)	1
dns24.hu	Inclust System Ltd. (AS49857)	1
ctrlc.hu	ab stract ltd (AS39287)	1
digitop.hu	Hetzner Online GmbH (AS24940)	2
secdns.eu	Sybell Informatika Kft (AS62449)	2
Tarhely.Eu Szolgaltato Kft.	JuPiNet Kft. (AS59869)	3
intelliweb.hu	Oros-Com Ltd. (AS212910)	3
hostnet.nl	Infopact Netwerkdiensten B.V. (AS21221)	4
domainflotta.hu	SQUARESPACE (AS53831)	2
domainfarm.net	Hetzner Online GmbH (AS24940)	2
dns23.hu	Tarr Kft. (AS8462)	1
ATW Internet Kft.	AMAZON-AES (AS14618)	4
OPC Networks Kft.	GOOGLE-CLOUD-PLATFORM (AS396982)	1
prolin.hu	INTERNET CZ, a.s. (AS24806)	1
lemarit.de	dogado GmbH (AS45012)	1
Invitech ICT Services Kft.	XSIGO-HQ-ASN (AS11506)	1
ligneum.hu	KIFU (Governmental Info Tech Development Agency) (AS1955)	1
ORACLE-BMC-31898	Tarhely.Eu Szolgaltato Kft. (AS43359)	1
INTERNET CZ, a.s.	Redcentric Solutions Ltd (AS8419)	1
ns0.com	PAIR-NETWORKS (AS7859)	3
Aruba S.p.A.	Nessus GmbH (AS47692)	1
active24.cz	SH.cz s.r.o. (AS39392)	5
ReBell Telecommunication Zrt.	National Infocommunications Service Company Limited by Shares (AS31581)	1
evolutionet.hu	HostingBazis Beteti Tarsasag (AS215904)	1
MICROSOFT-CORP-MSN-AS-BLOCK	InterNetX GmbH (AS15456)	1
tarhely.eu	GOOGLE (AS15169)	1
websas.hu	FASTLY (AS54113)	2
sasnet.ro	Hosterion Srl (AS43927)	1
Magyar Telekom Plc.	HWSERVICES-32400 (AS32400)	1
dotroll.com	VPS4You Kft. (AS47325)	8
dns23.hu	Giganet Internet Szolgaltato Kft (AS42864)	1
Cyber_Folks S.A.	Academic Computer Centre CYFRONET AGH (AS8323)	1
serverhost.name	UAB Interneto vizija (AS212531)	1
ORACLE-BMC-31898	CLOUDFLARENET (AS13335)	3
acetelecom.hu	Servergarden Kft. (AS47381)	3
co.uk	Webenlet Kft. (AS214226)	1
CLOUDFLARENET	KOMPaaS.tech Kft (AS59949)	1
iworx-host.net	Hostinger International Limited (AS47583)	1
GOOGLE	Magyar Telekom Plc. (AS5483)	12
active24.cz	WebSupport s.r.o. (AS51013)	2
markmonitor.zone	DIGI Tavkozlesi es Szolgaltato Kft. (AS20845)	1
domainflotta.hu	T-Mobile Czech Republic a.s. (AS5588)	6
register.it	ENI S.p.A. (AS8217)	1
hosting365.ltd	Contabo GmbH (AS51167)	4
dns23.hu	Renater (AS2200)	1
Akamai International B.V.	Koninklijke Luchtvaart Maatschappij N.V. (AS28806)	1
fixtarhely.eu	velia.net Internetdienste GmbH (AS29066)	1
naro.hu	Rackhost Zrt. (AS29278)	1
x-dns.de	planet 33 AG (AS206138)	1
ipcom GmbH	Rackhost Zrt. (AS29278)	1
Giganet Internet Szolgaltato Kft	Celldomolki Kabeltelevizio Kft. (AS47159)	1
HURRICANE	KIFU (Governmental Info Tech Development Agency) (AS1955)	1
mbox.lu	Visual Online S.A. (AS9008)	2
axfone.cz	Hetzner Online GmbH (AS24940)	1
srv-console.com	NL-811-40021 (AS40021)	1
HURRICANE	ATW Internet Kft. (AS41075)	3
Servergarden Kft.	ZNET Telekom Zrt (AS57389)	1
active24.cz	JON.CZ s.r.o. (AS196735)	1
banki.hu	Servergarden Kft. (AS47381)	1
lineup.hu	T-Mobile Czech Republic a.s. (AS5588)	2
glbns.com	Budapest University of Technology and Economics (AS2547)	2
CLOUDFLARENET	Elisa Oyj (AS719)	1
magex.hu	SigmaNet Szolgaltato es Kereskedelm Ltd (AS42964)	5
megacp.com	GOOGLE (AS15169)	2
Infotechna Ltd.	OVH SAS (AS16276)	1
domainrobot.hu	Dravanet Co Ltd. (AS197248)	1
jchost16.pl	Netia SA (AS12741)	1
ininet.hu	Rackhost Zrt. (AS57095)	1
kiber.net	PONYNET (AS53667)	1
JZT Informatikai Kft.	Tarhely.Eu Szolgaltato Kft. (AS43359)	1
Invitech ICT Services Kft.	TEVA Gyogyszergyar Zrt. (AS34262)	5
INTEGRITY Informatics Ltd.	INMOTION (AS22611)	1
Contabo GmbH	UpCloud Ltd (AS202053)	2
Dravanet Co Ltd.	ATGS-MMD-AS (AS2686)	2
winet.de	Hetzner Online GmbH (AS24940)	1
INTERNET CZ, a.s.	firstcolo GmbH (AS44066)	3
domdom.net	OVH SAS (AS16276)	3
Slovanet a.s.	Cloudflare London, LLC (AS209242)	2
elin.hu	INTERNET CZ, a.s. (AS24806)	1
telekom.hu	Giganet Internet Szolgaltato Kft (AS42864)	5
starsagency.hu	Contabo GmbH (AS51167)	1
dosbit.hu	SzerverPlex.hu KFT. (AS61998)	1
powerlife.hu	Invitech ICT Services Kft. (AS12301)	1
kovacsekszer.hu	Rackhost Zrt. (AS29278)	1
GANDI SAS	Serverius Holding B.V. (AS50673)	1
Tarr Kft.	Magyar Telekom Plc. (AS5483)	1
endorfin.hu	Rackhost Zrt. (AS29278)	1
