winwin.hk: 0 mail.winwin.hk.
disneycruises.hk: 10 custmx.cscdns.net.
biofuture.hk: 100 biofuture-hk.mail.protection.outlook.com.
teleplus.hk: 10 mail.teleplus.hk.
seachefs.hk: 20 mx01.udag.de.
seachefs.hk: 10 mx00.udag.de.
cobar.hk: 10 mx01.kundenserver.de.
cobar.hk: 10 mx00.kundenserver.de.
jasperconran.hk: 10 mail.idp365.net.
artsense.hk: 0 artsense.hk.
mansionglobal.hk: 10 custmx.cscdns.net.
cspc.hk: 10 bizavmta1.netvigator.com.
cspc.hk: 20 bizavmta2.netvigator.com.
mrporn.hk: 1 mx4.mail.ovh.net.
mrporn.hk: 10 mx3.mail.ovh.net.
sigra.hk: 400 ALT3.ASPMX.L.GOOGLE.COM.
sigra.hk: 500 ALT4.ASPMX.L.GOOGLE.COM.
sigra.hk: 200 ALT1.ASPMX.L.GOOGLE.COM.
sigra.hk: 100 ASPMX.L.GOOGLE.COM.
sigra.hk: 300 ALT2.ASPMX.L.GOOGLE.COM.
huatao.hk: 20 mx2.zoho.com.
huatao.hk: 50 mx3.zoho.com.
huatao.hk: 10 mx.zoho.com.
unimark.hk: 10 unimark-hk.mail.protection.outlook.com.
fastneed.hk: 10 spool.mail.gandi.net.
fastneed.hk: 50 fb.mail.gandi.net.
mcdull.hk: 10 mail.mcdull.hk.
mcdull.hk: 20 ns2.webnix.com.
deepstack.hk: 0 webhost.dynadot.com.
dallavalle.hk: 5 alt2.aspmx.l.google.com.
dallavalle.hk: 10 alt4.aspmx.l.google.com.
dallavalle.hk: 5 alt1.aspmx.l.google.com.
dallavalle.hk: 10 alt3.aspmx.l.google.com.
dallavalle.hk: 1 aspmx.l.google.com.
zenithcapital.hk: 10 zenithcapital-hk.mail.protection.outlook.com.
alnovat.hk: 10 mx00.udag.de.
alnovat.hk: 20 mx01.udag.de.
masterprint.hk: 10 239fec0456e24892afa5c6fe2139ea.pamx1.hotmail.com.
astrali.hk: 10 301.prodomaines.com.
yogafitness.hk: 0 _dc-mx.2daf6c9ef2a4.yogafitness.hk.
hoerbiger.hk: 100 mailin.desog.hoerbiger.com.
libertyinternational.hk: 1 bh.markmonitor.com.
borton.hk: 130 mx13.abchk.net.
borton.hk: 10 mx1.abchk.net.
thermore.hk: 10 MAIL.101DOMAIN.COM.
tag-heuer.hk: 20 a.mx.domainoo.fr.
hotelguide.hk: 0 hotelguide.hk.
kidsroom.hk: 20 mx01.udag.de.
kidsroom.hk: 10 mx00.udag.de.
floetotto.hk: 10 h03.iok.net.
nuvion.hk: 10 mail.register.it.
cloudkitchens.hk: 0 cloudkitchens.hk.
alphaland.hk: 10 admin.actioni.net.
goldenbrokers.hk: 1 m6.iqmailserver.com.
baumert.hk: 10 mx2.oci-sa.fr.
baumert.hk: 11 mx1.oci-sa.fr.
summitconsulting.hk: 0 summitconsulting.hk.
midship.hk: 10 MX1.EMAILSRVR.COM.
midship.hk: 5 MX2.EMAILSRVR.COM.
jeanpaulgaultier.hk: 10 custmx.cscdns.net.
biocheck.hk: 0 biocheck.hk.
troxler.hk: 10 mx.zoho.eu.
troxler.hk: 50 mx3.zoho.eu.
troxler.hk: 20 mx2.zoho.eu.
serviceapartment.hk: 5 alt2.aspmx.l.google.com.
serviceapartment.hk: 5 alt1.aspmx.l.google.com.
serviceapartment.hk: 10 alt4.aspmx.l.google.com.
serviceapartment.hk: 1 aspmx.l.google.com.
serviceapartment.hk: 10 alt3.aspmx.l.google.com.
interexchange.hk: 10 MAIL.101DOMAIN.COM.
archcapital.hk: 10 corpx2.hknet.com.
archcapital.hk: 10 corpx1.hknet.com.
golden-age.hk: 30 fosse.virtualhosting.hk.
huile.hk: 10 hzmx02.mxmail.netease.com.
huile.hk: 5 hzmx01.mxmail.netease.com.
fungry.hk: 0 mail.fungry.hk.
pasu.hk: 5 alt1.aspmx.l.google.com.
pasu.hk: 10 aspmx2.googlemail.com.
pasu.hk: 10 aspmx3.googlemail.com.
pasu.hk: 30 aspmx4.googlemail.com.
pasu.hk: 1 aspmx.l.google.com.
pasu.hk: 30 aspmx5.googlemail.com.
pasu.hk: 5 alt2.aspmx.l.google.com.
robeco.hk: 0 robeco-hk.mail.eo.outlook.com.
robeco.hk: 100 sipfed.online.lync.com.
robeco.hk: 100 sipdir.online.lync.com.
mmts.hk: 20 alt3.aspmx.l.google.com.
mmts.hk: 25 alt4.aspmx.l.google.com.
mmts.hk: 10 alt1.aspmx.l.google.com.
mmts.hk: 15 alt2.aspmx.l.google.com.
mmts.hk: 5 aspmx.l.google.com.
allsource.hk: 130 mx13.abchk.net.
allsource.hk: 10 mx1.abchk.net.
ideaslab.hk: 10 ASPMX2.GOOGLEMAIL.COM.
ideaslab.hk: 10 ASPMX3.GOOGLEMAIL.COM.
ideaslab.hk: 5 ALT1.ASPMX.L.GOOGLE.COM.
ideaslab.hk: 5 ALT2.ASPMX.L.GOOGLE.COM.
ideaslab.hk: 1 ASPMX.L.GOOGLE.COM.
ladress.hk: 20 localhost.ladress.hk.
globetrekker.hk: 5 mxbiz1.qq.com.
globetrekker.hk: 10 mxbiz2.qq.com.
moons-watch.hk: 5 sgrmgw6.swatchgroup.com.
moons-watch.hk: 5 sgrmgw5.swatchgroup.com.
morebusiness.hk: 10 mx.stackmail.com.
allso.hk: 10 mxbiz2.qq.com.
allso.hk: 5 mxbiz1.qq.com.
wellous.hk: 10 mail.wellous.hk.
dolce-gabbana.hk: 10 mail.register.it.
49046.hk: null 6749.dfcdn8.com.
49046.hk: null 6g.6cdn.net.
lloydspharmacy.hk: 100 relay2.netnames.net.
lloydspharmacy.hk: 10 relay1.netnames.net.
hqw.hk: 10 mx01.mailhub25.net.
thearcadia.hk: 0 thearcadia-hk.mail.protection.outlook.com.
thearcadia.hk: 70 thearcadia.hk.
northcroft.hk: 0 northcroft-hk.mail.protection.outlook.com.
goeast.hk: 0 goeast-hk.mail.protection.outlook.com.
penfolds.hk: 10 custmx.cscdns.net.
ansmann.hk: 10 mx00.udag.de.
ansmann.hk: 20 mx01.udag.de.
skyin.hk: 0 skyin.hk.
evaku.hk: 0 mail.evaku.hk.
helox.hk: 10 hostingmx4.intersoft.com.hk.
makmak.hk: 10 mx003.hodfords.com.
lotex.hk: 10 _dc-mx.5abedb2a4b01.lotex.hk.
allianz-partners.hk: 10 custmx.cscdns.net.
slayerespresso.hk: 10 mail.register.it.
jpshop.hk: 0 jpshop.hk.
eurobrico.hk: 20 sx02.tlmnet.it.
eurobrico.hk: 10 sx01.tlmnet.it.
iccon.hk: 0 mail.iccon.hk.
nextedu.hk: 96 route1.mx.cloudflare.net.
nextedu.hk: 55 route3.mx.cloudflare.net.
nextedu.hk: 83 route2.mx.cloudflare.net.
wstar.hk: 0 wstar.hk.
icape.hk: 10 mail-1-cn.icape.group.
icape.hk: 10 mail-2-cn.icape.group.
arflex.hk: 10 mail.register.it.
solenis.hk: 10 custmx.cscdns.net.
alcina.hk: 10 mail.welfen.net.
nwtech.hk: 0 mail.nwtech.hk.
imak.hk: 5 mxbiz1.qq.com.
imak.hk: 10 mxbiz2.qq.com.
pixeland.hk: 0 mail.pixeland.hk.
shemax.hk: 10 mail.imena.com.ua.
popso.hk: 10 relay.popso.hk.
rowi.hk: 10 mail.rowi.hk.
gudrunsjoden.hk: 10 gudrunsjoden-hk.mail.protection.outlook.com.
mediamatters.hk: 0 mediamatters.hk.
pxr.hk: 50 fb.mail.gandi.net.
pxr.hk: 10 spool.mail.gandi.net.
arbc.hk: 10 mx2.qiye.aliyun.com.
arbc.hk: 5 mx1.qiye.aliyun.com.
arbc.hk: 15 mx3.qiye.aliyun.com.
iwc.hk: 10 mxb-00657601.gslb.pphosted.com.
iwc.hk: 10 mxa-00657601.gslb.pphosted.com.
allcall.hk: 10 mxbiz2.qq.com.
cfc.hk: 5 mx1.messagingcontrol.com.
cfc.hk: 10 mx2.messagingcontrol.com.
jfc.hk: 0 jfc.hk.
mocon.hk: 0 mocon.hk.
bestpower.hk: 5 mailcdn.21cn.com.
bestpower.hk: 10 mta-ent.21cn.com.
namco.hk: 10 alt3.aspmx.l.google.com.
namco.hk: 5 alt1.aspmx.l.google.com.
namco.hk: 10 alt4.aspmx.l.google.com.
namco.hk: 1 aspmx.l.google.com.
namco.hk: 5 alt2.aspmx.l.google.com.
bmsp.hk: 1 mail.bmsp.hk.
colonialfirststate.hk: 10 custmx.cscdns.net.
sinosoft.hk: 15 mx3.qiye.aliyun.com.
sinosoft.hk: 10 mx2.qiye.aliyun.com.
sinosoft.hk: 5 mx1.qiye.aliyun.com.
fortune-teller.hk: 130 mx13.abchk.net.
fortune-teller.hk: 10 mx1.abchk.net.
akingump.hk: 10 MAIL.RWGUSA.NET.
boyou.hk: 5 mxw.263.net.
boyou.hk: 10 mx.263.net.
bglen.hk: 10 mx1-us1.ppe-hosted.com.
bglen.hk: 20 mx2-us1.ppe-hosted.com.
bglen.hk: 50 zimbra.bglen.hk.
polyplast.hk: 10 mx.megabit.net.
amox.hk: 5 alt1.aspmx.l.google.com.
amox.hk: 1 aspmx.l.google.com.
amox.hk: 10 alt4.aspmx.l.google.com.
amox.hk: 5 alt2.aspmx.l.google.com.
amox.hk: 10 alt3.aspmx.l.google.com.
skyhill.hk: 10 cust78158-1.in.mailcontrol.com.
skyhill.hk: 20 cust78158-2.in.mailcontrol.com.
heartcity.hk: 5 hzmx01.mxmail.netease.com.
heartcity.hk: 5 hzmx02.mxmail.netease.com.
toplux.hk: 10 mx1.titan.email.
toplux.hk: 20 mx2.titan.email.
stagelight.hk: 10 mail.acom.com.hk.
bizdrive.hk: 20 scancloud2.biznetvigator.com.
bizdrive.hk: 10 scancloud1.biznetvigator.com.
vfans.hk: 5 mxbiz1.qq.com.
vfans.hk: 10 mxbiz2.qq.com.
roadsurfer.hk: 0 roadsurfer-hk.mail.protection.outlook.com.
mioro.hk: 10 MAIL.101DOMAIN.COM.
qql.hk: null qql.hk.cdn.dnsv1.com.
qql.hk: null cdn-745hlp18.cn.cloudcdnv1.cn.
worldelite.hk: 10 mail.worldelite.hk.
postini.hk: 100 mx2.extremeonly.com.
postini.hk: 100 mx3.extremeonly.com.
postini.hk: 100 mx1.extremeonly.com.
postini.hk: 100 mx4.extremeonly.com.
raceresults.hk: 0 raceresults-hk.mail.protection.outlook.com.
acsgroup.hk: 10 boletus.gadco.fr.
acsgroup.hk: 15 cantharellus.gadco.fr.
burritobrands.hk: 0 mx.burritobrands.hk.cust.b.hostedemail.com.
terrazasdelosandes.hk: 20 a.mx.domainoo.fr.
alibra.hk: 10 mx1.timeweb.ru.
alibra.hk: 10 mx2.timeweb.ru.
cirrusaircraft.hk: 10 MAIL.101DOMAIN.COM.
ao-yun.hk: 20 a.mx.domainoo.fr.
afgroup.hk: 0 mail.afgroup.hk.
job-robot.hk: 20 mx01.udag.de.
job-robot.hk: 10 mx00.udag.de.
wanco.hk: 5 mail.wanco.hk.
goodridge.hk: 25 smtp2.mail.ascio.com.
protalent.hk: 0 protalent.hk.
nftswap.hk: 50 fb.mail.gandi.net.
nftswap.hk: 10 spool.mail.gandi.net.
driftshop.hk: 1 mx4.mail.ovh.net.
driftshop.hk: 10 mx3.mail.ovh.net.
smart-way.hk: 10 ASPMX3.GOOGLEMAIL.COM.
smart-way.hk: 5 ALT2.ASPMX.L.GOOGLE.COM.
smart-way.hk: 10 ASPMX2.GOOGLEMAIL.COM.
smart-way.hk: 1 ASPMX.L.GOOGLE.COM.
smart-way.hk: 5 ALT1.ASPMX.L.GOOGLE.COM.
beautysolution.hk: 10 mail3.hosting.net.hk.
assetlink.hk: 10 mx2.hostinger.com.hk.
assetlink.hk: 5 mx1.hostinger.com.hk.
blockbeat.hk: 1 smtp.google.com.
citywave.hk: 10 mx03.secure-mailgate.com.
citywave.hk: 10 mx04.secure-mailgate.com.
takashima.hk: 0 takashima.hk.
convatec.hk: 10 custmx.cscdns.net.
faurecia.hk: 10 mx4.nameshield.net.
faurecia.hk: 0 mx3.nameshield.com.
opalus.hk: 5 mail.opalus.hk.
clubsport.hk: 0 clubsport-hk.mail.protection.outlook.com.
premiumgroup.hk: 0 premiumgroup.hk.
holling.hk: 10 mx2.hostinger.my.
holling.hk: 5 mx1.hostinger.my.
awaze.hk: 10 mail.idp365.net.
winbest.hk: 10 mx03.communilink.net.
winbest.hk: 10 mx02.communilink.net.
winbest.hk: 10 mx01.communilink.net.
winbest.hk: 10 mx04.communilink.net.
schoolnet.hk: 10 schoolmail.schoolnet.hk.
thelittleprince.hk: 1 alltheemails.com.
fsco.hk: 0 fsco.hk.
thehush.hk: 5 mxn.mxhichina.com.
thehush.hk: 4 mxw.mxhichina.com.
thehush.hk: 4 mxus.mxhichina.com.
crowngroup.hk: 10 mx1.titan.email.
crowngroup.hk: 20 mx2.titan.email.
adio.hk: 10 alt2.aspmx.l.google.com.
adio.hk: 10 aspmx2.googlemail.com.
adio.hk: 10 aspmx5.googlemail.com.
mizone.hk: 15 custmx.cscdns.net.mizone.hk.
one-day.hk: 20 mx.zoho.com.
farland.hk: 10 mail.farland.hk.
ledbox.hk: 1 mx1.mail.ovh.net.
ledbox.hk: 5 mx2.mail.ovh.net.
ledbox.hk: 100 mx3.mail.ovh.net.
netrisk.hk: 10 mail.mailserver.hu.
careerplan.hk: 10 mail.careerplan.hk.
easyiot.hk: 5 mail.easyiot.hk.
7710.hk: null site.djym55100.com.
7710.hk: null 85c64e11.hysjs168.com.
5866.hk: 15 mx3.qiye.aliyun.com.
5866.hk: 10 mx2.qiye.aliyun.com.
5866.hk: 5 mx1.qiye.aliyun.com.
fedrigoni.hk: 20 dcelmmx02.fedrigoni.com.
fedrigoni.hk: 10 dcelmmx01.fedrigoni.com.
eurocargo.hk: 10 eurocargo-hk.mail.protection.outlook.com.
opinel.hk: 10 mx4.nameshield.net.
opinel.hk: 0 mx3.nameshield.com.
soweb.hk: 5 mail.soweb.hk.
sstl.hk: 1 SMTP.GOOGLE.COM.
clearaudio.hk: 10 mx00.udag.de.
clearaudio.hk: 20 mx01.udag.de.
deadon.hk: 10 mail.deadon.hk.
ultradent.hk: 0 .
gloriumtech.hk: 5 ALT2.ASPMX.L.GOOGLE.COM.
gloriumtech.hk: 1 ALT1.ASPMX.L.GOOGLE.COM.
gloriumtech.hk: 5 ALT3.ASPMX.L.GOOGLE.COM.
gloriumtech.hk: 10 ALT4.ASPMX.L.GOOGLE.COM.
gloriumtech.hk: 10 ASPMX.L.GOOGLE.COM.
delabie.hk: 10 mx-mibc-fr-03.mailinblack.com.
zhongcai.hk: 0 mail.zhongcai.hk.
vinchin.hk: 10 mxw.mxhichina.com.
vinchin.hk: 5 mxn.mxhichina.com.
easysms.hk: 5 mail.easysms.hk.
courreges.hk: 0 courreges-com.mail.protection.outlook.com.
bsas.hk: 10 ewa-mbsin-01.mbs.boeing.net.
bsas.hk: 10 ewa-mbsin-04.mbs.boeing.net.
bsas.hk: 10 phx-mbsin-04.mbs.boeing.net.
bsas.hk: 10 phx-mbsin-02.mbs.boeing.net.
bsas.hk: 10 clt-mbsin-02.mbs.boeing.net.
bsas.hk: 10 clt-mbsin-04.mbs.boeing.net.
bsas.hk: 10 phx-mbsin-03.mbs.boeing.net.
bsas.hk: 10 clt-mbsin-01.mbs.boeing.net.
bsas.hk: 10 clt-mbsin-03.mbs.boeing.net.
bsas.hk: 10 phx-mbsin-01.mbs.boeing.net.
bsas.hk: 10 ewa-mbsin-02.mbs.boeing.net.
bsas.hk: 10 ewa-mbsin-03.mbs.boeing.net.
australia.hk: 0 mail.australia.hk.
bandainamco-e.hk: 10 spool.mail.gandi.net.
bandainamco-e.hk: 50 fb.mail.gandi.net.
lesoleil.hk: 10 mail.lesoleil.hk.
lepape.hk: 50 fb.mail.gandi.net.
lepape.hk: 10 spool.mail.gandi.net.
procolor.hk: 0 procolor.hk.
coldplay.hk: null coldplay777.gotoip1.com.
xtea.hk: 20 mx01.udag.de.
xtea.hk: 10 mx00.udag.de.
cbai.hk: 0 cbai.hk.
invoxia.hk: 10 spool.mail.gandi.net.
invoxia.hk: 50 fb.mail.gandi.net.
i-system.hk: 0 i-system.hk.
bcdtravel.hk: 10 o365-bcdtravel-com.mail.protection.outlook.com.
sankin.hk: 10 mx03.communilink.net.
sankin.hk: 10 mx04.communilink.net.
sankin.hk: 10 mx02.communilink.net.
sankin.hk: 10 mx01.communilink.net.
blumenfeld.hk: 10 blumenfeld-hk.mail.protection.outlook.com.
palletforce.hk: 0 .
streamnet.hk: 1 mxdm-ap-southeast-1.aliyun.com.
evoswitch.hk: 30 mailfilter3.leaseweb.com.
evoswitch.hk: 20 mailfilter2.leaseweb.com.
evoswitch.hk: 10 mailfilter1.leaseweb.com.
eprofit.hk: 5 ASPMX.L.GOOGLE.COM.
eprofit.hk: 10 ASPMX.L.GOOGLE.COM.
eprofit.hk: 1 ASPMX.L.GOOGLE.COM.
henrythehand.hk: 0 henrythehand.hk.
reina.hk: 5 mxbiz1.qq.com.
reina.hk: 10 mxbiz2.qq.com.
legogroup.hk: 10 mail.legogroup.hk.
sunta.hk: 0 sunta-hk.mail.protection.outlook.com.
epal.hk: 30 mail.epal.hk.
ohaus.hk: 10 mail.ohaus.hk.
verisignsecured.hk: 5 alt1.aspmx.l.google.com.
verisignsecured.hk: 5 alt2.aspmx.l.google.com.
verisignsecured.hk: 10 aspmx2.googlemail.com.
verisignsecured.hk: 1 aspmx.l.google.com.
verisignsecured.hk: 10 aspmx3.googlemail.com.
happysports.hk: 10 mx03.communilink.net.
happysports.hk: 10 mx04.communilink.net.
happysports.hk: 10 mx02.communilink.net.
happysports.hk: 10 mx01.communilink.net.
pall-medical.hk: 10 custmx.cscdns.net.
chumakov.hk: 1 mail.chumakov.hk.
wineenthusiast.hk: 10 mail.wineenthusiast.hk.
ddstudio.hk: 0 mx2.mailchannels.net.
ddstudio.hk: 0 mx1.mailchannels.net.
ftps.hk: 1 y8cq2wmu3z0lniub.tvql4rf6w3buoq12.pki-validation.com.
pivoine.hk: 10 mail.triviatel.com.
redwines.hk: 0 redwines.hk.
unisto.hk: 10 mx1.hrnet.fr.
unisto.hk: 20 mx2.hrnet.fr.
ruihua.hk: 10 ruihua-hk.mail.protection.outlook.com.
scrubdaddy.hk: 1 SMTP.GOOGLE.COM.
metalflex.hk: 0 metalflex.hk.
topresume.hk: 10 mx.nameweb.biz.
autosen.hk: 10 mail.autosen.com.
imperialfashion.hk: 25 smtp2.mail.ascio.com.
fortan.hk: 30 mx3.europeanmx.eu.
fortan.hk: 40 mx4.europeanmx.eu.
fortan.hk: 20 mx2.europeanmx.eu.
fortan.hk: 10 mx1.europeanmx.eu.
starfashion.hk: 5 qiye163mx01.mxmail.netease.com.
starfashion.hk: 10 qiye163mx02.mxmail.netease.com.
awac.hk: 10 mail.awac.hk.
msol.hk: 20 alt1.aspmx.l.google.com.
msol.hk: 30 aspmx2.googlemail.com.
msol.hk: 20 alt2.aspmx.l.google.com.
msol.hk: 30 aspmx3.googlemail.com.
msol.hk: 10 aspmx.l.google.com.
pacificprime.hk: 10 mail.pacificprime.hk.
syfe.hk: 1 aspmx.l.google.com.
syfe.hk: 5 alt1.aspmx.l.google.com.
syfe.hk: 5 alt2.aspmx.l.google.com.
syfe.hk: 10 alt4.aspmx.l.google.com.
syfe.hk: 10 alt3.aspmx.l.google.com.
nansha.hk: 10 mail.nansha.hk.
serviced-apartments.hk: 1 SMTP.GOOGLE.COM.
ecocool.hk: 15 mx3.qiye.aliyun.com.
ecocool.hk: 5 mx1.qiye.aliyun.com.
ecocool.hk: 10 mx2.qiye.aliyun.com.
velvia.hk: 0 velvia.hk.
waml.hk: 5 mail.westernasset.com.
dpam.hk: 10 spool.mail.gandi.net.
dpam.hk: 50 fb.mail.gandi.net.
maruwa.hk: 0 maruwa.hk.
ekornes.hk: 5 in.hes.trendmicro.eu.
2i.hk: 10 mail.2i.hk.
beautylish.hk: 20 mx2.improvmx.com.
beautylish.hk: 10 mx1.improvmx.com.
clinomic.hk: 10 dedi2016.your-server.de.
orientblackswan.hk: 10 mail.orientblackswan.hk.
orangetheoryfitness.hk: 10 orangetheoryfitness-hk.mail.protection.outlook.com.
toppro.hk: 10 wmail.wheretowet.com.
karndean.hk: 10 mail.idp365.net.
agroparts.hk: 10 alt3.aspmx.l.google.com.
agroparts.hk: 1 aspmx.l.google.com.
agroparts.hk: 5 alt1.aspmx.l.google.com.
agroparts.hk: 10 alt4.aspmx.l.google.com.
agroparts.hk: 5 alt2.aspmx.l.google.com.
esker.hk: 20 esker-com.mail.protection.outlook.com.
esker.hk: 10 esker-com.mail.protection.outlook.com.
roadsign.hk: 10 mail.roadsign.hk.
trimbach.hk: 1 mx4.mail.ovh.net.
trimbach.hk: 10 mx3.mail.ovh.net.
acestudio.hk: 20 lucy-relay.mxrouting.net.
acestudio.hk: 10 lucy.mxrouting.net.
directhire.hk: 0 directhire.hk.
macek.hk: 10 mail.svethostingu.cz.
elitis.hk: 10 c76.altospam.net.
elitis.hk: 10 c66.altospam.com.
vinnies.hk: 10 mx03.communilink.net.
vinnies.hk: 10 mx04.communilink.net.
vinnies.hk: 10 mx01.communilink.net.
vinnies.hk: 10 mx02.communilink.net.
opencommerce.hk: 1 SMTP.GOOGLE.COM.
joelee.hk: 0 antivirus.i4hk.com.
masan.hk: 10 mail.masan.hk.
shamash.hk: 10 hzmx02.mxmail.netease.com.
shamash.hk: 5 hzmx01.mxmail.netease.com.
shop100.hk: 10 mx10.antispam.mailspamprotection.com.
shop100.hk: 30 mx30.antispam.mailspamprotection.com.
shop100.hk: 20 mx20.antispam.mailspamprotection.com.
kyriba.hk: 10 mail.idp365.net.
exki.hk: 10 mail.exki.hk.
convista.hk: 20 smtp02.convista.com.
convista.hk: 10 smtp01.convista.com.
jackwolfskin.hk: 0 localhost.
tzco.hk: 0 tzco-hk.mail.protection.outlook.com.
fullwin.hk: 10 mx54.dns.com.cn.
justyoozit.hk: 50 fb.mail.gandi.net.
justyoozit.hk: 10 spool.mail.gandi.net.
tsdesign.hk: 10 mxbiz2.qq.com.
tsdesign.hk: 5 mxbiz1.qq.com.
firstservice.hk: 10 mxwcom.263xmail.com.
sunlong.hk: 10 mx02.mail.alibaba.com.
sunlong.hk: 5 mx01.mail.alibaba.com.
baristina.hk: 0 .
wrn.hk: 10 mail.wrn.hk.
healthcall.hk: 30 aspmx2.googlemail.com.
healthcall.hk: 20 alt2.aspmx.l.google.com.
healthcall.hk: 30 aspmx4.googlemail.com.
healthcall.hk: 10 aspmx.l.goolge.com.
healthcall.hk: 30 aspmx5.googlemail.com.
healthcall.hk: 20 alt1.aspmx.l.google.com.
healthcall.hk: 30 aspmx3.googlemail.com.
realtec.hk: 10 realtec.hk.
alteco.hk: 10 emx.mail.ru.
epropulsion.hk: 5 hzmx01.mxmail.netease.com.
epropulsion.hk: 10 hzmx02.mxmail.netease.com.
dm5.hk: null dm5.hk.cdn.cloudflare.net.
bandainamco-ent.hk: 10 spool.mail.gandi.net.
bandainamco-ent.hk: 50 fb.mail.gandi.net.
rosel.hk: 10 mta.rosel.ru.
chipotlemexicangrill.hk: 10 custmx.cscdns.net.
gainwell.hk: 10 mail.bbmail.com.hk.
doctornow.hk: 0 mail.doctornow.hk.
princeofpeace.hk: 30 fosse.virtualhosting.hk.
markwell.hk: 0 markwell.hk.
carpigiani.hk: 25 smtp2.mail.ascio.com.
themae.hk: 10 mx01.1and1.fr.
themae.hk: 10 mx00.1and1.fr.
etxcapital.hk: 30 fwd0.hosts.co.uk.
etxcapital.hk: 30 fwd2.hosts.co.uk.
etxcapital.hk: 30 fwd1.hosts.co.uk.
wemine.hk: 10 mail.wemine.hk.
ecircle.hk: 10 mx01.g.shortest-route.com.
ecircle.hk: 20 mx02.h.shortest-route.com.
ecircle.hk: 20 mx04.h.shortest-route.com.
ecircle.hk: 20 mx03.h.shortest-route.com.
ecircle.hk: 10 mx03.g.shortest-route.com.
ecircle.hk: 10 mx02.g.shortest-route.com.
ecircle.hk: 20 mx01.h.shortest-route.com.
ecircle.hk: 10 mx04.g.shortest-route.com.
serko.hk: 10 mail.serko.hk.
apolloduck.hk: 10 mx2.zoneservers.net.
valrhona.hk: 20 a.mx.domainoo.fr.
adhub.hk: 10 mail.adhub.hk.
vanlaack.hk: 10 mx-in01.eu.retarus.com.
vanlaack.hk: 10 mx-in02.eu.retarus.com.
eorder.hk: 5 mail.eorder.hk.
5r.hk: 0 mail.5r.hk.
aputure.hk: 0 aputure.hk.
viewtech.hk: 0 viewtech-hk.mail.protection.outlook.com.
soten.hk: 15 mx3.qiye.aliyun.com.
soten.hk: 5 mx1.qiye.aliyun.com.
soten.hk: 10 mx2.qiye.aliyun.com.
burgerfuel.hk: 10 MAIL.RWGUSA.NET.
magicclean.hk: 100 mail.magicclean.hk.
forviagroup.hk: 0 mx3.nameshield.com.
forviagroup.hk: 10 mx4.nameshield.net.
weeat.hk: 0 weeat.hk.
harpist.hk: 10 one.harpist.hk.
harpist.hk: 5 ace.harpist.hk.
rossoni.hk: 0 rossoni-hk.mail.protection.outlook.com.
stante.hk: 10 mail.register.it.
torqeedo.hk: 10 smx01.udag.de.
torqeedo.hk: 10 smx00.udag.de.
ppos.hk: 0 mail.ppos.hk.
crowntech.hk: 10 MAIL.SALES.GRDIL.COM.
pmdc.hk: 0 pmdc-hk.mail.protection.outlook.com.
nubea.hk: 10 mail.register.it.
adell.hk: 5 ALT1.ASPMX.L.GOOGLE.COM.
adell.hk: 5 ALT2.ASPMX.L.GOOGLE.COM.
adell.hk: 10 ALT3.ASPMX.L.GOOGLE.COM.
adell.hk: 10 ALT4.ASPMX.L.GOOGLE.COM.
adell.hk: 1 ASPMX.L.GOOGLE.COM.
bobbooks.hk: 10 MAIL.101DOMAIN.COM.
dailyweb.hk: 30 fosse.virtualhosting.hk.
netnam.hk: 10 netnam-hk.mail.protection.outlook.com.
yongcheng.hk: 5 mxbiz1.qq.com.
yongcheng.hk: 10 mxbiz2.qq.com.
inspireu.hk: 10 mail.mcnet.com.hk.
edspire.hk: 5 alt2.aspmx.l.google.com.
viforpharma.hk: 10 mx00.udag.de.
viforpharma.hk: 20 mx01.udag.de.
infocube.hk: 0 mx.infocube.hk.
478.hk: null niuge.xawop.com.
lapscreen.hk: 10 mail.lapscreen.hk.
filabe.hk: 20 mx01.udag.de.
filabe.hk: 10 mx00.udag.de.
apexco.hk: 10 apexco-hk.mail.protection.outlook.com.
businessdecision.hk: 20 mxbackup.eolas-services.com.
businessdecision.hk: 10 mail.businessdecision.hk.
myorganics.hk: 50 fb.mail.gandi.net.
myorganics.hk: 10 spool.mail.gandi.net.
tzd.hk: 10 qiye163mx01.mxmail.netease.com.
tzd.hk: 5 qiye163mx02.mxmail.netease.com.
wxp.hk: 5 mxbiz1.qq.com.
wxp.hk: 10 mxbiz2.qq.com.
sosai.hk: 30 mx30.antispam.mailspamprotection.com.
sosai.hk: 10 mx10.antispam.mailspamprotection.com.
sosai.hk: 20 mx20.antispam.mailspamprotection.com.
heydesign.hk: 40 ASPMX2.GOOGLEMAIL.COM.
heydesign.hk: 50 ASPMX3.GOOGLEMAIL.COM.
heydesign.hk: 60 ASPMX4.GOOGLEMAIL.COM.
heydesign.hk: 70 ASPMX5.GOOGLEMAIL.COM.
heydesign.hk: 10 ASPMX.L.GOOGLE.COM.
heydesign.hk: 20 ALT1.ASPMX.L.GOOGLE.COM.
heydesign.hk: 30 ALT2.ASPMX.L.GOOGLE.COM.
photoplus.hk: 0 mail.photoplus.hk.
emmalee.hk: 0 mx-caprica.zoneedit.com.
laboutiqueofficielle.hk: 10 spool.mail.gandi.net.
laboutiqueofficielle.hk: 50 fb.mail.gandi.net.
visitindia.hk: 0 visitindia.hk.
